,AnoMes,Municipio,Estado,Regiao,QT_PagadorPF,QT_PagadorPJ,QT_RecebedorPF,QT_RecebedorPJ
1032,202310,ITAPORANGA D'AJUDA,SERGIPE,NORDESTE,474906,13155,307162,49116
1033,202310,URUGUAIANA,RIO GRANDE DO SUL,SUL,1718807,128109,1190935,324408
1034,202310,RIACHÃO DAS NEVES,BAHIA,NORDESTE,262892,8119,154284,18938
1035,202310,CEDRAL,MARANHÃO,NORDESTE,140613,1255,99251,3968
1036,202310,VERTENTES,PERNAMBUCO,NORDESTE,278238,5815,192255,25999
1037,202310,SANTALUZ,BAHIA,NORDESTE,488034,23167,318783,66925
1038,202310,DOM PEDRO,MARANHÃO,NORDESTE,377861,15291,287325,47114
1039,202310,SAPIRANGA,RIO GRANDE DO SUL,SUL,1246630,118605,787579,279158
1040,202310,CONDE,BAHIA,NORDESTE,342714,9077,254608,27975
1041,202310,MASCOTE,BAHIA,NORDESTE,144412,3762,102869,12003
1042,202310,GENERAL CARNEIRO,PARANÁ,SUL,114486,9842,66789,22734
1043,202310,MALHADOR,SERGIPE,NORDESTE,143051,1661,135384,6949
1044,202310,CRISÓPOLIS,BAHIA,NORDESTE,152226,3773,99423,10754
1045,202310,GUARAQUEÇABA,PARANÁ,SUL,91891,4130,53726,7408
1046,202310,RESERVA DO IGUAÇU,PARANÁ,SUL,69712,4111,37616,8447
1047,202310,SAPUCAIA,PARÁ,NORTE,83901,3177,52295,11794
1048,202310,FARO,PARÁ,NORTE,115538,2408,74924,6919
1049,202310,LAPÃO,BAHIA,NORDESTE,278440,6701,183847,20522
1050,202310,NOSSA SENHORA DA GLÓRIA,SERGIPE,NORDESTE,435648,40785,328587,87961
1051,202310,INOCÊNCIA,MATO GROSSO DO SUL,CENTRO-OESTE,91004,10529,56240,27884
1052,202310,CONCÓRDIA DO PARÁ,PARÁ,NORTE,319296,13136,218309,50178
1053,202310,ITAPECURU MIRIM,MARANHÃO,NORDESTE,839217,26868,560861,84551
1054,202310,CRAVOLÂNDIA,BAHIA,NORDESTE,52608,954,38173,3430
1055,202310,CHAPADA DE AREIA,TOCANTINS,NORTE,11471,338,7570,1590
1056,202310,SÃO BERNARDO,MARANHÃO,NORDESTE,290454,9063,197181,36022
1057,202310,TERRA NOVA,PERNAMBUCO,NORDESTE,128350,1516,89649,6977
1058,202310,ROSÁRIO,MARANHÃO,NORDESTE,571657,15835,383572,52945
1059,202310,UMBAÚBA,SERGIPE,NORDESTE,429741,11338,253350,44905
1060,202310,JAPOATÃ,SERGIPE,NORDESTE,125206,2615,85534,7412
1061,202310,ARRAIAS,TOCANTINS,NORTE,150300,4114,89258,14628
1062,202310,CAXIAS,MARANHÃO,NORDESTE,2704273,86834,1878760,288878
1063,202310,SANTO ANTÔNIO DO PALMA,RIO GRANDE DO SUL,SUL,9645,454,4789,1823
1064,202310,PINDARÉ-MIRIM,MARANHÃO,NORDESTE,461793,6887,305689,22776
1065,202310,PINDOBAÇU,BAHIA,NORDESTE,265803,6311,169231,21154
1066,202310,PASTOS BONS,MARANHÃO,NORDESTE,289687,10483,181354,30896
1067,202310,SÃO MIGUEL DO TOCANTINS,TOCANTINS,NORTE,151370,3895,107018,9790
1068,202310,DORMENTES,PERNAMBUCO,NORDESTE,171649,4067,119896,23674
1069,202310,PARANÃ,TOCANTINS,NORTE,129638,4294,84144,11883
1070,202310,IGRAPIÚNA,BAHIA,NORDESTE,153894,3711,93760,5795
1071,202310,SANTA INÊS,BAHIA,NORDESTE,147043,3277,91228,8870
1072,202310,PEDRO ALEXANDRE,BAHIA,NORDESTE,98522,1682,68442,16604
1073,202310,LAJEDÃO,BAHIA,NORDESTE,54565,721,34820,3792
1074,202310,SAIRÉ,PERNAMBUCO,NORDESTE,88760,3251,66310,8234
1075,202310,SÃO DOMINGOS,SERGIPE,NORDESTE,110456,3357,83607,8383
1076,202310,FILADÉLFIA,BAHIA,NORDESTE,177294,7025,123437,14137
1077,202310,SANTA MARIA DA BOA VISTA,PERNAMBUCO,NORDESTE,726800,8998,502596,41834
1078,202310,BARRA DE GUABIRABA,PERNAMBUCO,NORDESTE,106671,2515,79721,5567
1079,202310,SÃO BENTO,MARANHÃO,NORDESTE,431734,10595,290787,26074
1080,202310,PITANGA,PARANÁ,SUL,305026,34610,180600,64842
1081,202310,NORDESTINA,BAHIA,NORDESTE,123473,3106,75327,11398
1082,202310,ENÉAS MARQUES,PARANÁ,SUL,46418,5532,24052,8850
1083,202310,FLORESTA,PERNAMBUCO,NORDESTE,437322,8294,292641,44768
1084,202310,FORTALEZA DOS NOGUEIRAS,MARANHÃO,NORDESTE,213317,8800,136308,23670
1085,202310,CRUZEIRO DO SUL,RIO GRANDE DO SUL,SUL,98254,7835,57083,24517
1086,202310,SALGADO FILHO,PARANÁ,SUL,32902,2385,18063,6967
1087,202310,TUPARETAMA,PERNAMBUCO,NORDESTE,105392,2310,71912,8736
1088,202310,ALVORADA,TOCANTINS,NORTE,128606,12264,79098,24241
1089,202310,OURILÂNDIA DO NORTE,PARÁ,NORTE,471169,24891,296497,102114
1090,202310,SUCUPIRA,TOCANTINS,NORTE,25610,426,16210,827
1091,202310,PRESIDENTE DUTRA,MARANHÃO,NORDESTE,761558,45273,692341,153486
1092,202310,CARAMBEÍ,PARANÁ,SUL,276373,30992,153393,60854
1093,202310,AGRESTINA,PERNAMBUCO,NORDESTE,253785,8302,201953,28849
1094,202310,GODOFREDO VIANA,MARANHÃO,NORDESTE,137873,4932,91887,17718
1095,202310,AREIA BRANCA,SERGIPE,NORDESTE,212595,4114,149104,14203
1096,202310,CONCEIÇÃO DE MACABU,RIO DE JANEIRO,SUDESTE,293007,10805,194638,34470
1097,202310,CANARANA,BAHIA,NORDESTE,264506,7282,176238,23632
1098,202310,NOSSA SENHORA APARECIDA,SERGIPE,NORDESTE,61362,1545,51065,5341
1099,202310,BOQUIRA,BAHIA,NORDESTE,147519,2824,86244,8150
1100,202310,PALMEIRANTE,TOCANTINS,NORTE,56128,1391,33586,4858
1101,202310,BENEVIDES,PARÁ,NORTE,1158362,57047,853892,129957
1102,202310,BURITI,MARANHÃO,NORDESTE,267073,3484,173300,17014
1103,202310,RIACHÃO DO DANTAS,SERGIPE,NORDESTE,188710,5847,125149,7078
1104,202310,PINDORAMA DO TOCANTINS,TOCANTINS,NORTE,55674,2547,34702,5233
1105,202310,RIO GRANDE,RIO GRANDE DO SUL,SUL,2816576,215294,1902145,474408
1106,202310,VÁRZEA NOVA,BAHIA,NORDESTE,125688,4301,84136,14668
1107,202310,PERITORÓ,MARANHÃO,NORDESTE,251567,5637,173978,23271
1108,202310,INHAMBUPE,BAHIA,NORDESTE,426965,17211,277962,51776
1109,202310,ALMAS,TOCANTINS,NORTE,120865,6706,72221,19712
1110,202310,SÃO RAIMUNDO DAS MANGABEIRAS,MARANHÃO,NORDESTE,293936,8435,181720,42620
1111,202310,COUTO MAGALHÃES,TOCANTINS,NORTE,57644,3339,36350,9541
1112,202310,CAMUTANGA,PERNAMBUCO,NORDESTE,90151,1704,61959,4346
1113,202310,TAQUARUSSU,MATO GROSSO DO SUL,CENTRO-OESTE,40008,2322,22483,4870
1114,202310,IBIRAIARAS,RIO GRANDE DO SUL,SUL,39126,3962,20887,11866
1115,202310,BURITICUPU,MARANHÃO,NORDESTE,1008878,33295,700352,123108
1116,202310,SANTO ANTÔNIO DAS MISSÕES,RIO GRANDE DO SUL,SUL,76687,5089,42256,19179
1117,202310,IATI,PERNAMBUCO,NORDESTE,166067,3880,107030,13585
1118,202310,ARAGUAÇU,TOCANTINS,NORTE,91271,5904,59242,18006
1119,202310,ROCHEDO,MATO GROSSO DO SUL,CENTRO-OESTE,67097,4126,41627,10574
1120,202310,JUSSARA,BAHIA,NORDESTE,162970,3038,107436,7387
1121,202310,JUSSIAPE,BAHIA,NORDESTE,46787,838,26423,2775
1122,202310,CARLOS GOMES,RIO GRANDE DO SUL,SUL,6150,324,3006,834
1123,202310,DIAMANTE D'OESTE,PARANÁ,SUL,38900,2181,20728,5170
1124,202310,CUMARU,PERNAMBUCO,NORDESTE,135447,2036,107878,6471
1125,202310,ITAPIRATINS,TOCANTINS,NORTE,46309,1413,28531,3754
1126,202310,UNA,BAHIA,NORDESTE,256742,11395,161466,33803
1127,202310,ITAPERUÇU,PARANÁ,SUL,439425,40908,237912,63680
1128,202310,VITORINO,PARANÁ,SUL,70298,9836,35456,18423
1129,202310,ITAQUIRAÍ,MATO GROSSO DO SUL,CENTRO-OESTE,215190,13076,120048,39419
1130,202310,CABO DE SANTO AGOSTINHO,PERNAMBUCO,NORDESTE,3732416,144238,2766920,401232
1131,202310,RIO DE CONTAS,BAHIA,NORDESTE,89435,2260,64696,5164
1132,202310,SÃO JOSÉ DE RIBAMAR,MARANHÃO,NORDESTE,3767100,159512,2805868,401219
1133,202310,INAJÁ,PERNAMBUCO,NORDESTE,156187,2104,104704,11565
1134,202310,ALAGOINHA DO PIAUÍ,PIAUÍ,NORDESTE,66980,819,51336,2747
1135,202310,AMPARO DE SÃO FRANCISCO,SERGIPE,NORDESTE,31940,173,23908,82
1136,202310,IBOTIRAMA,BAHIA,NORDESTE,417628,17119,284282,51119
1137,202310,TAPIRAMUTÁ,BAHIA,NORDESTE,165819,3293,108880,8096
1138,202310,IBITITÁ,BAHIA,NORDESTE,184139,1829,120501,6951
1139,202310,VERTENTE DO LÉRIO,PERNAMBUCO,NORDESTE,70965,987,50170,2081
1140,202310,UTINGA,BAHIA,NORDESTE,206771,7556,143178,18687
1141,202310,BARRA DO JACARÉ,PARANÁ,SUL,23928,1098,13412,4827
1142,202310,ESTREITO,MARANHÃO,NORDESTE,600566,29929,388680,102531
1143,202310,POÇO DAS ANTAS,RIO GRANDE DO SUL,SUL,9213,718,5169,1760
1144,202310,ITAPISSUMA,PERNAMBUCO,NORDESTE,452133,10239,362504,37929
1145,202310,TAQUARI,RIO GRANDE DO SUL,SUL,268827,22773,161794,68155
1146,202310,SÃO MATEUS DO MARANHÃO,MARANHÃO,NORDESTE,599436,16394,415556,72846
1147,202310,TUTÓIA,MARANHÃO,NORDESTE,711877,19288,478621,60225
1148,202310,VIRMOND,PARANÁ,SUL,37722,2279,18697,4970
1149,202310,ABREULÂNDIA,TOCANTINS,NORTE,32613,972,21206,3902
1150,202310,BARRA DO CORDA,MARANHÃO,NORDESTE,1143276,43949,821247,151030
1151,202310,RIO NEGRO,MATO GROSSO DO SUL,CENTRO-OESTE,60229,4315,36339,8947
1152,202310,BREU BRANCO,PARÁ,NORTE,655851,20785,427013,63788
1153,202310,CAJARI,MARANHÃO,NORDESTE,161562,1300,103897,3748
1154,202310,MUQUÉM DO SÃO FRANCISCO,BAHIA,NORDESTE,112882,2615,67084,7449
1155,202310,CONDE,PARAÍBA,NORDESTE,402952,21028,299399,66346
1156,202310,MOREILÂNDIA,PERNAMBUCO,NORDESTE,112569,1827,81084,6349
1157,202310,FRANCISCO AYRES,PIAUÍ,NORDESTE,55437,874,31769,1674
1158,202310,RIO DE JANEIRO,RIO DE JANEIRO,SUDESTE,117034043,8667066,85299893,41623877
1159,202310,EPITACIOLÂNDIA,ACRE,NORTE,213336,17159,146324,45340
1160,202310,MARIANO MORO,RIO GRANDE DO SUL,SUL,10059,554,5230,1423
1161,202310,ALTO PARNAÍBA,MARANHÃO,NORDESTE,181328,8691,107202,26135
1162,202310,CAMBARÁ DO SUL,RIO GRANDE DO SUL,SUL,54619,7248,30630,14460
1163,202310,COLINAS,MARANHÃO,NORDESTE,632045,16227,384019,70388
1164,202310,MACARANI,BAHIA,NORDESTE,180065,6639,120072,16059
1165,202310,HELIODORA,MINAS GERAIS,SUDESTE,37553,2251,22893,6187
1166,202310,CURUÁ,PARÁ,NORTE,152149,3107,97104,11186
1167,202310,SANTANA DA BOA VISTA,RIO GRANDE DO SUL,SUL,44419,2675,25687,9350
1168,202310,SÃO JOÃO DO ARAGUAIA,PARÁ,NORTE,145987,2859,100872,7804
1169,202310,RIO MARIA,PARÁ,NORTE,269568,15367,179495,39717
1170,202310,SÃO LUÍS GONZAGA DO MARANHÃO,MARANHÃO,NORDESTE,239105,4090,156947,16699
1171,202310,GURINHÉM,PARAÍBA,NORDESTE,125294,2439,88471,13290
1172,202310,GRAVATÁ,PERNAMBUCO,NORDESTE,1008419,61364,785431,167814
1173,202310,ESMERALDA,RIO GRANDE DO SUL,SUL,20465,1323,9790,3892
1174,202310,NOVO HORIZONTE,BAHIA,NORDESTE,97712,2349,63402,8019
1175,202310,CARLOS CHAGAS,MINAS GERAIS,SUDESTE,242446,8695,163369,31195
1176,202310,PARAÚNA,GOIÁS,CENTRO-OESTE,148995,10053,94245,31927
1177,202310,CENTRAL DO MARANHÃO,MARANHÃO,NORDESTE,80795,693,52246,2310
1178,202310,GOVERNADOR NUNES FREIRE,MARANHÃO,NORDESTE,371490,9898,251252,31042
1179,202310,ANAGÉ,BAHIA,NORDESTE,161993,5381,116477,15853
1180,202310,BURITIRANA,MARANHÃO,NORDESTE,150746,1972,99451,9167
1181,202310,DOIS IRMÃOS DO BURITI,MATO GROSSO DO SUL,CENTRO-OESTE,110368,4831,70090,15236
1182,202310,JANDAÍRA,BAHIA,NORDESTE,110392,4557,73702,5535
1183,202310,ARATACA,BAHIA,NORDESTE,107688,1881,71696,6851
1184,202310,AMÉRICA DOURADA,BAHIA,NORDESTE,169417,2854,109685,12534
1185,202310,VENÂNCIO AIRES,RIO GRANDE DO SUL,SUL,596968,55515,348365,154084
1186,202310,ARATIBA,RIO GRANDE DO SUL,SUL,34635,4423,16892,10731
1187,202310,JAGUARIPE,BAHIA,NORDESTE,181281,2730,119241,5977
1188,202310,PIRITIBA,BAHIA,NORDESTE,209069,5792,141730,20441
1189,202310,SALINÓPOLIS,PARÁ,NORTE,751891,47205,574125,113745
1190,202310,SANTA CRUZ DOS MILAGRES,PIAUÍ,NORDESTE,39519,593,26920,1871
1191,202310,JEREMOABO,BAHIA,NORDESTE,379550,12551,264236,40876
1192,202310,BARRO PRETO,BAHIA,NORDESTE,73628,1851,51633,2487
1193,202310,SALVADOR DAS MISSÕES,RIO GRANDE DO SUL,SUL,10151,1305,5501,2870
1194,202310,DOM EXPEDITO LOPES,PIAUÍ,NORDESTE,66157,1956,46858,6584
1195,202310,SANDOLÂNDIA,TOCANTINS,NORTE,46482,2181,29264,6143
1196,202310,TORRES,RIO GRANDE DO SUL,SUL,552854,78666,358659,167810
1197,202310,CAMARAGIBE,PERNAMBUCO,NORDESTE,3006316,107340,2328536,298567
1198,202310,QUATIPURU,PARÁ,NORTE,131217,4279,89887,9007
1199,202310,ITAETÉ,BAHIA,NORDESTE,173804,2710,108810,10065
1200,202310,SÃO MIGUEL DO TAPUIO,PIAUÍ,NORDESTE,202140,3780,138160,11654
1201,202310,MAETINGA,BAHIA,NORDESTE,53208,1647,32221,3685
1202,202310,SALINAS DA MARGARIDA,BAHIA,NORDESTE,263839,6107,204329,18118
1203,202310,DOURADINA,MATO GROSSO DO SUL,CENTRO-OESTE,56331,3895,33787,11051
1204,202310,CANTANHEDE,MARANHÃO,NORDESTE,215667,6048,136881,18323
1205,202310,ERVAL SECO,RIO GRANDE DO SUL,SUL,38288,2662,20067,7239
1206,202310,POJUCA,BAHIA,NORDESTE,611956,30694,418317,66007
1207,202310,PÉROLA,PARANÁ,SUL,102546,11161,67833,30412
1208,202310,MIRAGUAÍ,RIO GRANDE DO SUL,SUL,29469,3006,16883,6952
1209,202310,ADUSTINA,BAHIA,NORDESTE,146168,3383,95114,9973
1210,202310,CORRENTES,PERNAMBUCO,NORDESTE,129423,2780,93426,7355
1211,202310,PARAIBANO,MARANHÃO,NORDESTE,277681,4338,179555,24298
1212,202310,CAPELA DO ALTO ALEGRE,BAHIA,NORDESTE,113139,3951,89579,11200
1213,202310,ARIQUEMES,RONDÔNIA,NORTE,1563309,126094,1018167,358543
1214,202310,SEABRA,BAHIA,NORDESTE,554002,20218,441757,85227
1215,202310,SALTO DO JACUÍ,RIO GRANDE DO SUL,SUL,99769,7116,54575,19579
1216,202310,SÃO JULIÃO,PIAUÍ,NORDESTE,79150,1220,58263,4576
1217,202310,SÃO GONÇALO DO PIAUÍ,PIAUÍ,NORDESTE,80123,1705,56141,5148
1218,202310,CAROLINA,MARANHÃO,NORDESTE,413956,11914,272764,50163
1219,202310,VERA MENDES,PIAUÍ,NORDESTE,27834,621,20671,1206
1220,202310,MARACAJU,MATO GROSSO DO SUL,CENTRO-OESTE,674974,73037,380182,155974
1221,202310,AXIXÁ,MARANHÃO,NORDESTE,133774,2764,93552,8570
1222,202310,MATA DE SÃO JOÃO,BAHIA,NORDESTE,902288,49097,665195,136989
1223,202310,JUSSARI,BAHIA,NORDESTE,70659,1901,47341,4340
1224,202310,ZÉ DOCA,MARANHÃO,NORDESTE,641524,14694,439676,54515
1225,202310,BOM JESUS,RIO GRANDE DO SUL,SUL,89013,6333,51620,16247
1226,202310,CAMPESTRE DO MARANHÃO,MARANHÃO,NORDESTE,203285,4992,124002,16775
1227,202310,TREMEDAL,BAHIA,NORDESTE,124022,2637,120968,8329
1228,202310,ALIANÇA DO TOCANTINS,TOCANTINS,NORTE,75226,1858,49549,11998
1229,202310,IVINHEMA,MATO GROSSO DO SUL,CENTRO-OESTE,303773,29774,183811,79443
1230,202310,CERRO GRANDE,RIO GRANDE DO SUL,SUL,13867,975,6291,2121
1231,202310,BOZANO,RIO GRANDE DO SUL,SUL,8420,649,4596,1132
1232,202310,SILVANÓPOLIS,TOCANTINS,NORTE,73049,3147,43569,9375
1233,202310,JUAZEIRO,BAHIA,NORDESTE,4345548,197494,3211116,563578
1234,202310,SAÚDE,BAHIA,NORDESTE,112591,3616,78683,9056
1235,202310,SÃO PEDRO DA ÁGUA BRANCA,MARANHÃO,NORDESTE,179735,9480,117644,22063
1236,202310,TELHA,SERGIPE,NORDESTE,35412,1984,23610,2068
1237,202310,TIRADENTES DO SUL,RIO GRANDE DO SUL,SUL,24752,908,13079,2440
1238,202310,PONTES E LACERDA,MATO GROSSO,CENTRO-OESTE,756951,71287,453679,214911
1239,202310,MANOEL EMÍDIO,PIAUÍ,NORDESTE,83956,2152,49349,7123
1240,202310,PIATÃ,BAHIA,NORDESTE,168748,5624,103200,18811
1241,202310,SANTA CRUZ CABRÁLIA,BAHIA,NORDESTE,478253,31141,345978,97977
1242,202310,CAFARNAUM,BAHIA,NORDESTE,178192,6611,121550,24014
1243,202310,EIRUNEPÉ,AMAZONAS,NORTE,184301,2637,117362,5826
1244,202310,TOCANTINÓPOLIS,TOCANTINS,NORTE,368626,13404,228793,39369
1245,202310,SANTO CRISTO,RIO GRANDE DO SUL,SUL,75731,12120,40947,24495
1246,202310,BAGRE,PARÁ,NORTE,129995,2213,94083,3778
1247,202310,MANOEL VITORINO,BAHIA,NORDESTE,164489,4955,102782,17120
1248,202310,TOMÉ-AÇU,PARÁ,NORTE,837919,53152,561679,153602
1249,202310,CORRENTINA,BAHIA,NORDESTE,301473,16468,203711,49447
1250,202310,CRISTÁLIA,MINAS GERAIS,SUDESTE,85891,2598,51231,11848
1251,202310,IJUÍ,RIO GRANDE DO SUL,SUL,833382,104944,522801,262382
1252,202310,ARAIOSES,MARANHÃO,NORDESTE,351626,7594,239034,21124
1253,202310,JAGUARI,RIO GRANDE DO SUL,SUL,71274,6031,41743,20815
1254,202310,ITAMARAJU,BAHIA,NORDESTE,987801,40757,671357,109132
1255,202310,PEIXE,TOCANTINS,NORTE,135926,6979,82058,11544
1256,202310,SALGADO,SERGIPE,NORDESTE,274926,8750,179298,24266
1257,202310,SÃO GABRIEL,RIO GRANDE DO SUL,SUL,720886,41994,420256,110666
1258,202310,PALMITINHO,RIO GRANDE DO SUL,SUL,43316,4978,21928,14388
1259,202310,CAPINZAL DO NORTE,MARANHÃO,NORDESTE,152205,2969,96575,10962
1260,202310,PASSO FUNDO,RIO GRANDE DO SUL,SUL,2721435,331914,1678389,1601886
1261,202310,SÍTIO NOVO DO TOCANTINS,TOCANTINS,NORTE,138701,2959,92870,18867
1262,202310,SÃO JOÃO DO IVAÍ,PARANÁ,SUL,104728,7597,62100,19271
1263,202310,CARAÍBAS,BAHIA,NORDESTE,69214,1804,53504,4753
1264,202310,RIACHÃO DO JACUÍPE,BAHIA,NORDESTE,462478,19191,326526,60472
1265,202310,BACABEIRA,MARANHÃO,NORDESTE,258599,8100,176331,21704
1266,202310,DOM PEDRO DE ALCÂNTARA,RIO GRANDE DO SUL,SUL,19502,2087,13118,5405
1267,202310,IMBÉ,RIO GRANDE DO SUL,SUL,357430,36955,230289,79639
1268,202310,COLÔNIA DO GURGUÉIA,PIAUÍ,NORDESTE,104420,4103,64979,11459
1269,202310,SÃO BENTO DO TOCANTINS,TOCANTINS,NORTE,71255,1621,45054,4559
1270,202310,BELTERRA,PARÁ,NORTE,288144,9062,173481,34673
1271,202310,GUARATINGA,BAHIA,NORDESTE,236140,5084,156088,14851
1272,202310,RECIFE,PERNAMBUCO,NORDESTE,33289514,2331656,25441851,10122506
1273,202310,CABACEIRAS DO PARAGUAÇU,BAHIA,NORDESTE,220228,3544,157522,10522
1274,202310,JUCURUÇU,BAHIA,NORDESTE,89551,1751,58783,6876
1275,202310,TRÊS PASSOS,RIO GRANDE DO SUL,SUL,186547,19419,108123,495935
1276,202310,BACURITUBA,MARANHÃO,NORDESTE,43070,223,25914,1269
1277,202310,PONTÃO,RIO GRANDE DO SUL,SUL,26618,2416,13804,5199
1278,202310,BELÁGUA,MARANHÃO,NORDESTE,59328,1118,41171,3573
1279,202310,EWBANK DA CÂMARA,MINAS GERAIS,SUDESTE,42552,1997,26558,4022
1280,202310,SÃO DOMINGOS DO MARANHÃO,MARANHÃO,NORDESTE,442463,13366,289210,65419
1281,202310,OURICURI,PERNAMBUCO,NORDESTE,745312,21280,540648,88203
1282,202310,MUÇUM,RIO GRANDE DO SUL,SUL,36378,2608,17954,6639
1283,202310,OLINDA NOVA DO MARANHÃO,MARANHÃO,NORDESTE,133118,2495,85381,7128
1284,202310,SÃO JOSÉ DOS BASÍLIOS,MARANHÃO,NORDESTE,85310,1185,56832,7536
1285,202310,GUAJARÁ,AMAZONAS,NORTE,106429,1852,71878,6133
1286,202310,CAPELA,SERGIPE,NORDESTE,375486,8542,246030,37099
1287,202310,TACURU,MATO GROSSO DO SUL,CENTRO-OESTE,74153,5108,41367,12340
1288,202310,CURURUPU,MARANHÃO,NORDESTE,420637,5764,279246,18334
1289,202310,SÃO JOSÉ DO OURO,RIO GRANDE DO SUL,SUL,41818,4898,21313,13644
1290,202310,NOVO ALEGRE,TOCANTINS,NORTE,21357,436,13893,1466
1291,202310,VERANÓPOLIS,RIO GRANDE DO SUL,SUL,171527,20676,98992,53864
1292,202310,CENTRO DO GUILHERME,MARANHÃO,NORDESTE,125382,1854,84225,10523
1293,202310,SÃO FRANCISCO,SERGIPE,NORDESTE,39664,646,27658,1550
1294,202310,MIRANTE,BAHIA,NORDESTE,69211,1302,40307,4301
1295,202310,DOIS LAJEADOS,RIO GRANDE DO SUL,SUL,16094,1879,9243,3447
1296,202310,ARUANÃ,GOIÁS,CENTRO-OESTE,90194,9505,62477,26897
1297,202310,PORTO FRANCO,MARANHÃO,NORDESTE,430395,16804,284728,69967
1298,202310,RIBEIRA DO AMPARO,BAHIA,NORDESTE,124622,2046,84416,5992
1299,202310,PIRAÍ DO NORTE,BAHIA,NORDESTE,115019,3989,63717,7860
1300,202310,AUGUSTINÓPOLIS,TOCANTINS,NORTE,306558,22896,205303,57090
1301,202310,AMARAL FERRADOR,RIO GRANDE DO SUL,SUL,31470,1357,18255,3592
1302,202310,BOA HORA,PIAUÍ,NORDESTE,58532,1471,37496,3234
1303,202310,MORRO REDONDO,RIO GRANDE DO SUL,SUL,32153,3102,20954,6744
1304,202310,NOVA SOURE,BAHIA,NORDESTE,286086,7193,181495,18847
1305,202310,GANDU,BAHIA,NORDESTE,504742,24000,345656,70450
1306,202310,MUNIZ FERREIRA,BAHIA,NORDESTE,96943,1765,63399,2303
1307,202310,SÃO LUIZ GONZAGA,RIO GRANDE DO SUL,SUL,356342,38126,225952,101187
1308,202310,ITAARA,RIO GRANDE DO SUL,SUL,49192,4804,30983,11496
1309,202310,FLORESTA DO PIAUÍ,PIAUÍ,NORDESTE,25090,405,16781,682
1310,202310,SANTANA DE MANGUEIRA,PARAÍBA,NORDESTE,41378,449,28608,1479
1311,202310,SÍTIO DO QUINTO,BAHIA,NORDESTE,131126,2906,90952,9319
1312,202310,SERRINHA,BAHIA,NORDESTE,1285595,65216,926556,154556
1313,202310,AGUIARNÓPOLIS,TOCANTINS,NORTE,84719,4137,48094,10509
1314,202310,SANTA RITA,MARANHÃO,NORDESTE,465604,16821,296310,47089
1315,202310,MATEIROS,TOCANTINS,NORTE,32247,3663,20672,7235
1316,202310,FERNANDO FALCÃO,MARANHÃO,NORDESTE,43140,930,27806,2952
1317,202310,GOVERNADOR EDISON LOBÃO,MARANHÃO,NORDESTE,280661,9183,195952,26542
1318,202310,ALVORADA,RIO GRANDE DO SUL,SUL,3841343,216202,2625875,522857
1319,202310,BOCA DO ACRE,AMAZONAS,NORTE,309092,14322,210651,42881
1320,202310,ANTÔNIO CARDOSO,BAHIA,NORDESTE,168253,1355,114112,5024
1321,202310,SÃO LOURENÇO DO PIAUÍ,PIAUÍ,NORDESTE,34426,609,20821,1765
1322,202310,APUAREMA,BAHIA,NORDESTE,76585,2047,54378,4638
1323,202310,RIBEIRÃO DO LARGO,BAHIA,NORDESTE,83783,1279,54733,4421
1324,202310,CAETÉS,PERNAMBUCO,NORDESTE,163359,3474,120423,8906
1325,202310,GLORINHA,RIO GRANDE DO SUL,SUL,83578,8828,50795,15136
1326,202310,SENTO SÉ,BAHIA,NORDESTE,465942,8134,315738,32755
1327,202310,SÃO JOÃO DE MERITI,RIO DE JANEIRO,SUDESTE,9165930,321640,7096090,921157
1328,202310,HARMONIA,RIO GRANDE DO SUL,SUL,32110,2728,17226,8928
1329,202310,NOVA OLINDA DO NORTE,AMAZONAS,NORTE,264238,6811,169690,22300
1330,202310,ANAMÃ,AMAZONAS,NORTE,110574,1440,72077,6628
1331,202310,JIQUIRIÇÁ,BAHIA,NORDESTE,138124,3823,107642,7403
1332,202310,VARRE-SAI,RIO DE JANEIRO,SUDESTE,74092,5906,46634,15419
1333,202310,BREJINHO,PERNAMBUCO,NORDESTE,101699,1785,64691,6981
1334,202310,FLORAÍ,PARANÁ,SUL,47387,4678,29068,9404
1335,202310,SANTO ANTÔNIO DOS LOPES,MARANHÃO,NORDESTE,209571,6441,146474,22187
1336,202310,CAPANEMA,PARÁ,NORTE,1138421,65228,878628,203391
1337,202310,SANTA BRÍGIDA,BAHIA,NORDESTE,132558,2030,94392,5927
1338,202310,QUIJINGUE,BAHIA,NORDESTE,266420,4041,165271,14777
1339,202310,JARDIM,MATO GROSSO DO SUL,CENTRO-OESTE,459476,31239,263142,86226
1340,202310,ALAGOINHAS,BAHIA,NORDESTE,2542568,123992,1839107,344072
1341,202310,IMPERATRIZ,MARANHÃO,NORDESTE,6803864,453279,5013765,1257864
1342,202310,DOIS IRMÃOS DAS MISSÕES,RIO GRANDE DO SUL,SUL,11253,590,5789,1155
1343,202310,POÇO VERDE,SERGIPE,NORDESTE,296689,7189,211843,32435
1344,202310,PASSAGEM FRANCA,MARANHÃO,NORDESTE,222759,3659,138495,17605
1345,202310,NOVA ALVORADA DO SUL,MATO GROSSO DO SUL,CENTRO-OESTE,304909,26872,178661,66095
1346,202310,VITORINO FREIRE,MARANHÃO,NORDESTE,399015,9671,269083,55196
1347,202310,WANDERLEY,BAHIA,NORDESTE,128747,3682,84062,12208
